id;document;tag;content
31;O1.docx;1. Kullanım;O sembolün altında işlevsel okuma kazanmak için de hem gören yazı hem Braille de o dersin tanımlı ismi yazar altında örneğin matematikse altında Brailleli olarak matematik yazar altında ya da Braille olarak şey olarak ta matematik yazar yani. İkisi beraber. Her ikisi de işlevsel okuma amaçlı olarak yani hem bu az görüşlü çocuklar için hem de total ve XXX yapılan çocuklar içinde işlevsel okuma kartı olarak ta kullanılmak ta bu dersler.
31;O1.docx;1c. Etkinlik sembolleri;O sembolün altında işlevsel okuma kazanmak için de hem gören yazı hem Braille de o dersin tanımlı ismi yazar altında örneğin matematikse altında Brailleli olarak matematik yazar altında ya da Braille olarak şey olarak ta matematik yazar yani. İkisi beraber. Her ikisi de işlevsel okuma amaçlı olarak yani hem bu az görüşlü çocuklar için hem de total ve XXX yapılan çocuklar içinde işlevsel okuma kartı olarak ta kullanılmak ta bu dersler.
31;O1.docx;2. Gelişim Alanları;O sembolün altında işlevsel okuma kazanmak için de hem gören yazı hem Braille de o dersin tanımlı ismi yazar altında örneğin matematikse altında Brailleli olarak matematik yazar altında ya da Braille olarak şey olarak ta matematik yazar yani. İkisi beraber. Her ikisi de işlevsel okuma amaçlı olarak yani hem bu az görüşlü çocuklar için hem de total ve XXX yapılan çocuklar içinde işlevsel okuma kartı olarak ta kullanılmak ta bu dersler.
31;O1.docx;2a. Akademik beceriler;O sembolün altında işlevsel okuma kazanmak için de hem gören yazı hem Braille de o dersin tanımlı ismi yazar altında örneğin matematikse altında Brailleli olarak matematik yazar altında ya da Braille olarak şey olarak ta matematik yazar yani. İkisi beraber. Her ikisi de işlevsel okuma amaçlı olarak yani hem bu az görüşlü çocuklar için hem de total ve XXX yapılan çocuklar içinde işlevsel okuma kartı olarak ta kullanılmak ta bu dersler.
31;O1.docx;1d. Yazı içerme;O sembolün altında işlevsel okuma kazanmak için de hem gören yazı hem Braille de o dersin tanımlı ismi yazar altında örneğin matematikse altında Brailleli olarak matematik yazar altında ya da Braille olarak şey olarak ta matematik yazar yani. İkisi beraber. Her ikisi de işlevsel okuma amaçlı olarak yani hem bu az görüşlü çocuklar için hem de total ve XXX yapılan çocuklar içinde işlevsel okuma kartı olarak ta kullanılmak ta bu dersler.
32;O1.docx;1b. Bütün nesne;Mesela gün sembolümüz var mesela bugün günlerden ne Cuma günü okulumuzda tören oldu ve bir tane kabartma bayrak sembolü yaptık mesela. Çocukları bayrak sembolü yapınca bugün Cuma evet bugün törene gidiyoruz ve haftanın son günü Cuma günü olduğunu. Mesela Çarşamba günleri kondisyona iniyoruz spor ayakkabı sembolü var mesela Çarşamba günleri. Mesela Perşembe günü etkinlik saatimiz var Perşembe günü resim etkinliğimiz olduğu için prit sembolü var prit sembolü daima Perşembedir mesela. Pazartesi günü ne yaparız okula çantamızı alıp geliriz çünkü Cumartesi Pazar tatildir hiçbir şey yapmaz Pazartesi günü gelirken çantasını alıp okula gelir. Küçük çanta sembolü vardır ve o gün çantamızı alıp okula geliriz. O gün ne. Günlerden Pazartesi. Böyle bir değişik sembolü vardır.
32;O1.docx;1b. Nesne parçası;Mesela gün sembolümüz var mesela bugün günlerden ne Cuma günü okulumuzda tören oldu ve bir tane kabartma bayrak sembolü yaptık mesela. Çocukları bayrak sembolü yapınca bugün Cuma evet bugün törene gidiyoruz ve haftanın son günü Cuma günü olduğunu. Mesela Çarşamba günleri kondisyona iniyoruz spor ayakkabı sembolü var mesela Çarşamba günleri. Mesela Perşembe günü etkinlik saatimiz var Perşembe günü resim etkinliğimiz olduğu için prit sembolü var prit sembolü daima Perşembedir mesela. Pazartesi günü ne yaparız okula çantamızı alıp geliriz çünkü Cumartesi Pazar tatildir hiçbir şey yapmaz Pazartesi günü gelirken çantasını alıp okula gelir. Küçük çanta sembolü vardır ve o gün çantamızı alıp okula geliriz. O gün ne. Günlerden Pazartesi. Böyle bir değişik sembolü vardır.
32;O1.docx;1b. İlişkili nesne;Mesela gün sembolümüz var mesela bugün günlerden ne Cuma günü okulumuzda tören oldu ve bir tane kabartma bayrak sembolü yaptık mesela. Çocukları bayrak sembolü yapınca bugün Cuma evet bugün törene gidiyoruz ve haftanın son günü Cuma günü olduğunu. Mesela Çarşamba günleri kondisyona iniyoruz spor ayakkabı sembolü var mesela Çarşamba günleri. Mesela Perşembe günü etkinlik saatimiz var Perşembe günü resim etkinliğimiz olduğu için prit sembolü var prit sembolü daima Perşembedir mesela. Pazartesi günü ne yaparız okula çantamızı alıp geliriz çünkü Cumartesi Pazar tatildir hiçbir şey yapmaz Pazartesi günü gelirken çantasını alıp okula gelir. Küçük çanta sembolü vardır ve o gün çantamızı alıp okula geliriz. O gün ne. Günlerden Pazartesi. Böyle bir değişik sembolü vardır.
32;O1.docx;1b. Dokunsal resim/grafik;Mesela gün sembolümüz var mesela bugün günlerden ne Cuma günü okulumuzda tören oldu ve bir tane kabartma bayrak sembolü yaptık mesela. Çocukları bayrak sembolü yapınca bugün Cuma evet bugün törene gidiyoruz ve haftanın son günü Cuma günü olduğunu. Mesela Çarşamba günleri kondisyona iniyoruz spor ayakkabı sembolü var mesela Çarşamba günleri. Mesela Perşembe günü etkinlik saatimiz var Perşembe günü resim etkinliğimiz olduğu için prit sembolü var prit sembolü daima Perşembedir mesela. Pazartesi günü ne yaparız okula çantamızı alıp geliriz çünkü Cumartesi Pazar tatildir hiçbir şey yapmaz Pazartesi günü gelirken çantasını alıp okula gelir. Küçük çanta sembolü vardır ve o gün çantamızı alıp okula geliriz. O gün ne. Günlerden Pazartesi. Böyle bir değişik sembolü vardır.
32;O1.docx;1. Kullanım;Mesela gün sembolümüz var mesela bugün günlerden ne Cuma günü okulumuzda tören oldu ve bir tane kabartma bayrak sembolü yaptık mesela. Çocukları bayrak sembolü yapınca bugün Cuma evet bugün törene gidiyoruz ve haftanın son günü Cuma günü olduğunu. Mesela Çarşamba günleri kondisyona iniyoruz spor ayakkabı sembolü var mesela Çarşamba günleri. Mesela Perşembe günü etkinlik saatimiz var Perşembe günü resim etkinliğimiz olduğu için prit sembolü var prit sembolü daima Perşembedir mesela. Pazartesi günü ne yaparız okula çantamızı alıp geliriz çünkü Cumartesi Pazar tatildir hiçbir şey yapmaz Pazartesi günü gelirken çantasını alıp okula gelir. Küçük çanta sembolü vardır ve o gün çantamızı alıp okula geliriz. O gün ne. Günlerden Pazartesi. Böyle bir değişik sembolü vardır.
32;O1.docx;1d. Nesne/somut materyal;Mesela gün sembolümüz var mesela bugün günlerden ne Cuma günü okulumuzda tören oldu ve bir tane kabartma bayrak sembolü yaptık mesela. Çocukları bayrak sembolü yapınca bugün Cuma evet bugün törene gidiyoruz ve haftanın son günü Cuma günü olduğunu. Mesela Çarşamba günleri kondisyona iniyoruz spor ayakkabı sembolü var mesela Çarşamba günleri. Mesela Perşembe günü etkinlik saatimiz var Perşembe günü resim etkinliğimiz olduğu için prit sembolü var prit sembolü daima Perşembedir mesela. Pazartesi günü ne yaparız okula çantamızı alıp geliriz çünkü Cumartesi Pazar tatildir hiçbir şey yapmaz Pazartesi günü gelirken çantasını alıp okula gelir. Küçük çanta sembolü vardır ve o gün çantamızı alıp okula geliriz. O gün ne. Günlerden Pazartesi. Böyle bir değişik sembolü vardır.
32;O1.docx;1c. Etkinlik sembolleri;Mesela gün sembolümüz var mesela bugün günlerden ne Cuma günü okulumuzda tören oldu ve bir tane kabartma bayrak sembolü yaptık mesela. Çocukları bayrak sembolü yapınca bugün Cuma evet bugün törene gidiyoruz ve haftanın son günü Cuma günü olduğunu. Mesela Çarşamba günleri kondisyona iniyoruz spor ayakkabı sembolü var mesela Çarşamba günleri. Mesela Perşembe günü etkinlik saatimiz var Perşembe günü resim etkinliğimiz olduğu için prit sembolü var prit sembolü daima Perşembedir mesela. Pazartesi günü ne yaparız okula çantamızı alıp geliriz çünkü Cumartesi Pazar tatildir hiçbir şey yapmaz Pazartesi günü gelirken çantasını alıp okula gelir. Küçük çanta sembolü vardır ve o gün çantamızı alıp okula geliriz. O gün ne. Günlerden Pazartesi. Böyle bir değişik sembolü vardır.
32;O1.docx;2. Gelişim Alanları;Mesela gün sembolümüz var mesela bugün günlerden ne Cuma günü okulumuzda tören oldu ve bir tane kabartma bayrak sembolü yaptık mesela. Çocukları bayrak sembolü yapınca bugün Cuma evet bugün törene gidiyoruz ve haftanın son günü Cuma günü olduğunu. Mesela Çarşamba günleri kondisyona iniyoruz spor ayakkabı sembolü var mesela Çarşamba günleri. Mesela Perşembe günü etkinlik saatimiz var Perşembe günü resim etkinliğimiz olduğu için prit sembolü var prit sembolü daima Perşembedir mesela. Pazartesi günü ne yaparız okula çantamızı alıp geliriz çünkü Cumartesi Pazar tatildir hiçbir şey yapmaz Pazartesi günü gelirken çantasını alıp okula gelir. Küçük çanta sembolü vardır ve o gün çantamızı alıp okula geliriz. O gün ne. Günlerden Pazartesi. Böyle bir değişik sembolü vardır.
32;O1.docx;2a. Akademik beceriler;Mesela gün sembolümüz var mesela bugün günlerden ne Cuma günü okulumuzda tören oldu ve bir tane kabartma bayrak sembolü yaptık mesela. Çocukları bayrak sembolü yapınca bugün Cuma evet bugün törene gidiyoruz ve haftanın son günü Cuma günü olduğunu. Mesela Çarşamba günleri kondisyona iniyoruz spor ayakkabı sembolü var mesela Çarşamba günleri. Mesela Perşembe günü etkinlik saatimiz var Perşembe günü resim etkinliğimiz olduğu için prit sembolü var prit sembolü daima Perşembedir mesela. Pazartesi günü ne yaparız okula çantamızı alıp geliriz çünkü Cumartesi Pazar tatildir hiçbir şey yapmaz Pazartesi günü gelirken çantasını alıp okula gelir. Küçük çanta sembolü vardır ve o gün çantamızı alıp okula geliriz. O gün ne. Günlerden Pazartesi. Böyle bir değişik sembolü vardır.
32;O1.docx;1c. Zaman/takvim sembolleri;Mesela gün sembolümüz var mesela bugün günlerden ne Cuma günü okulumuzda tören oldu ve bir tane kabartma bayrak sembolü yaptık mesela. Çocukları bayrak sembolü yapınca bugün Cuma evet bugün törene gidiyoruz ve haftanın son günü Cuma günü olduğunu. Mesela Çarşamba günleri kondisyona iniyoruz spor ayakkabı sembolü var mesela Çarşamba günleri. Mesela Perşembe günü etkinlik saatimiz var Perşembe günü resim etkinliğimiz olduğu için prit sembolü var prit sembolü daima Perşembedir mesela. Pazartesi günü ne yaparız okula çantamızı alıp geliriz çünkü Cumartesi Pazar tatildir hiçbir şey yapmaz Pazartesi günü gelirken çantasını alıp okula gelir. Küçük çanta sembolü vardır ve o gün çantamızı alıp okula geliriz. O gün ne. Günlerden Pazartesi. Böyle bir değişik sembolü vardır.
32;O1.docx;1c. Yer sembolleri;Mesela gün sembolümüz var mesela bugün günlerden ne Cuma günü okulumuzda tören oldu ve bir tane kabartma bayrak sembolü yaptık mesela. Çocukları bayrak sembolü yapınca bugün Cuma evet bugün törene gidiyoruz ve haftanın son günü Cuma günü olduğunu. Mesela Çarşamba günleri kondisyona iniyoruz spor ayakkabı sembolü var mesela Çarşamba günleri. Mesela Perşembe günü etkinlik saatimiz var Perşembe günü resim etkinliğimiz olduğu için prit sembolü var prit sembolü daima Perşembedir mesela. Pazartesi günü ne yaparız okula çantamızı alıp geliriz çünkü Cumartesi Pazar tatildir hiçbir şey yapmaz Pazartesi günü gelirken çantasını alıp okula gelir. Küçük çanta sembolü vardır ve o gün çantamızı alıp okula geliriz. O gün ne. Günlerden Pazartesi. Böyle bir değişik sembolü vardır.
33;O1.docx;1b. Nesne parçası;Mevsimler için mevsimin her mevsimin ilişki XXX kışın biz ne yaparız, atkı takarız, şapka takarız, eldiven takarız, botlarımızı giyeriz değil mi kar yağar budur yani şey için hava nasıl soğuk olur. Yazın mesela çimler çıkar çimenler çıkar biz artık kısa kollu kıyafetler giyeriz yaz mevsimi için ya da oraya şemsiye koyarsın kumsal şeyini belirtmesi için yani anlatabildim mi bir paketin içine ince kum koyarsın kumsal uzanır şeklinde belirtirsin bir güneş sembolü olur. Sonbaharda ağaçlar çiçeklerini döker. Bir ağaç resmi yapılır bir kabartma ağaç şeklinde figür yapılır yapraklar serpilir.  Artık yağmurlar başladığında bir şemsiye konur mesela ya da bahara şemsiye koyarsınız. Mevsime ilişki göre sembolünü kullanırız yani.
33;O1.docx;1b. İlişkili nesne;Mevsimler için mevsimin her mevsimin ilişki XXX kışın biz ne yaparız, atkı takarız, şapka takarız, eldiven takarız, botlarımızı giyeriz değil mi kar yağar budur yani şey için hava nasıl soğuk olur. Yazın mesela çimler çıkar çimenler çıkar biz artık kısa kollu kıyafetler giyeriz yaz mevsimi için ya da oraya şemsiye koyarsın kumsal şeyini belirtmesi için yani anlatabildim mi bir paketin içine ince kum koyarsın kumsal uzanır şeklinde belirtirsin bir güneş sembolü olur. Sonbaharda ağaçlar çiçeklerini döker. Bir ağaç resmi yapılır bir kabartma ağaç şeklinde figür yapılır yapraklar serpilir.  Artık yağmurlar başladığında bir şemsiye konur mesela ya da bahara şemsiye koyarsınız. Mevsime ilişki göre sembolünü kullanırız yani.
33;O1.docx;1b. Yapı/doku;Mevsimler için mevsimin her mevsimin ilişki XXX kışın biz ne yaparız, atkı takarız, şapka takarız, eldiven takarız, botlarımızı giyeriz değil mi kar yağar budur yani şey için hava nasıl soğuk olur. Yazın mesela çimler çıkar çimenler çıkar biz artık kısa kollu kıyafetler giyeriz yaz mevsimi için ya da oraya şemsiye koyarsın kumsal şeyini belirtmesi için yani anlatabildim mi bir paketin içine ince kum koyarsın kumsal uzanır şeklinde belirtirsin bir güneş sembolü olur. Sonbaharda ağaçlar çiçeklerini döker. Bir ağaç resmi yapılır bir kabartma ağaç şeklinde figür yapılır yapraklar serpilir.  Artık yağmurlar başladığında bir şemsiye konur mesela ya da bahara şemsiye koyarsınız. Mevsime ilişki göre sembolünü kullanırız yani.
33;O1.docx;1. Kullanım;Mevsimler için mevsimin her mevsimin ilişki XXX kışın biz ne yaparız, atkı takarız, şapka takarız, eldiven takarız, botlarımızı giyeriz değil mi kar yağar budur yani şey için hava nasıl soğuk olur. Yazın mesela çimler çıkar çimenler çıkar biz artık kısa kollu kıyafetler giyeriz yaz mevsimi için ya da oraya şemsiye koyarsın kumsal şeyini belirtmesi için yani anlatabildim mi bir paketin içine ince kum koyarsın kumsal uzanır şeklinde belirtirsin bir güneş sembolü olur. Sonbaharda ağaçlar çiçeklerini döker. Bir ağaç resmi yapılır bir kabartma ağaç şeklinde figür yapılır yapraklar serpilir.  Artık yağmurlar başladığında bir şemsiye konur mesela ya da bahara şemsiye koyarsınız. Mevsime ilişki göre sembolünü kullanırız yani.
33;O1.docx;1d. Nesne/somut materyal;Mevsimler için mevsimin her mevsimin ilişki XXX kışın biz ne yaparız, atkı takarız, şapka takarız, eldiven takarız, botlarımızı giyeriz değil mi kar yağar budur yani şey için hava nasıl soğuk olur. Yazın mesela çimler çıkar çimenler çıkar biz artık kısa kollu kıyafetler giyeriz yaz mevsimi için ya da oraya şemsiye koyarsın kumsal şeyini belirtmesi için yani anlatabildim mi bir paketin içine ince kum koyarsın kumsal uzanır şeklinde belirtirsin bir güneş sembolü olur. Sonbaharda ağaçlar çiçeklerini döker. Bir ağaç resmi yapılır bir kabartma ağaç şeklinde figür yapılır yapraklar serpilir.  Artık yağmurlar başladığında bir şemsiye konur mesela ya da bahara şemsiye koyarsınız. Mevsime ilişki göre sembolünü kullanırız yani.
33;O1.docx;1c. Etkinlik sembolleri;Mevsimler için mevsimin her mevsimin ilişki XXX kışın biz ne yaparız, atkı takarız, şapka takarız, eldiven takarız, botlarımızı giyeriz değil mi kar yağar budur yani şey için hava nasıl soğuk olur. Yazın mesela çimler çıkar çimenler çıkar biz artık kısa kollu kıyafetler giyeriz yaz mevsimi için ya da oraya şemsiye koyarsın kumsal şeyini belirtmesi için yani anlatabildim mi bir paketin içine ince kum koyarsın kumsal uzanır şeklinde belirtirsin bir güneş sembolü olur. Sonbaharda ağaçlar çiçeklerini döker. Bir ağaç resmi yapılır bir kabartma ağaç şeklinde figür yapılır yapraklar serpilir.  Artık yağmurlar başladığında bir şemsiye konur mesela ya da bahara şemsiye koyarsınız. Mevsime ilişki göre sembolünü kullanırız yani.
